Velocity/(rpm),Current/(A),Current/(A),Current/(A),Angle/(rad),Angle/(rad),Tem/(Nm),Current/(A),Current/(A),Current/(A),Current/(A),Force/(N),Force/(N),Force/(N),Force/(N),Displacement/(um),Displacement/(um),Velocity/(m/s),Velocity/(m/s),Angle/(rad)
504.663217,0.000000,15.047822,0.000000,0.188457,0.188457,0.049887,0.000000,0.000000,0.000000,0.000000,0.499616,-0.004537,0.576482,0.154399,-0.215212,-0.000810,-0.000056,-0.000001,-0.104720
509.109846,0.000000,14.983556,0.000000,0.189518,0.189518,0.049362,0.000000,0.000000,0.000000,0.000000,0.499616,-0.004537,0.564086,0.122515,-0.216273,-0.000821,-0.000049,-0.000001,-0.104720
513.549251,0.000000,14.919154,0.000000,0.190590,0.190590,0.048836,0.000000,0.000000,0.000000,0.000000,0.499616,-0.004537,0.552302,0.092297,-0.217202,-0.000851,-0.000042,-0.000003,-0.104720
517.974614,0.000000,15.036310,0.000000,0.191670,0.191670,0.049498,0.000000,0.000000,0.000000,0.000000,0.520897,0.003765,0.551181,0.064409,-0.218008,-0.000932,-0.000037,-0.000006,-0.104720
522.385399,0.000000,15.062421,0.000000,0.192760,0.192760,0.049565,0.000000,0.000000,0.000000,0.000000,0.520897,0.003765,0.831574,-0.446213,-0.218703,-0.001090,-0.000032,-0.000009,-0.104720
526.797416,0.000000,15.086643,0.000000,0.193859,0.193859,0.049608,0.000000,0.000000,0.000000,0.000000,0.520897,0.003765,0.826984,-0.473618,-0.219345,-0.001268,-0.000031,-0.000009,-0.104720
531.186780,0.000000,15.022003,0.000000,0.194967,0.194967,0.049057,0.000000,0.000000,0.000000,0.000000,0.520897,0.003765,0.529996,-0.014229,-0.219991,-0.001409,-0.000033,-0.000004,-0.104720
535.568347,0.000000,14.957167,0.000000,0.196084,0.196084,0.048511,0.000000,0.000000,0.000000,0.000000,0.520897,0.003765,0.520272,-0.037826,-0.220695,-0.001462,-0.000037,-0.000000,-0.104720
539.942346,0.000000,14.980687,0.000000,0.197211,0.197211,0.048536,0.000000,0.000000,0.000000,0.000000,0.493782,0.012445,0.515536,-0.060432,-0.221463,-0.001451,-0.000040,0.000003,-0.104720
544.301055,0.000000,14.915708,0.000000,0.198346,0.198346,0.047984,0.000000,0.000000,0.000000,0.000000,0.493782,0.012445,0.506248,-0.081580,-0.222303,-0.001399,-0.000044,0.000004,-0.104720
548.637155,0.000000,15.027558,0.000000,0.199491,0.199491,0.048566,0.000000,0.000000,0.000000,0.000000,0.493782,0.012445,0.506535,-0.102763,-0.223222,-0.001331,-0.000048,0.000004,-0.104720
552.963396,0.000000,15.050245,0.000000,0.200645,0.200645,0.048568,0.000000,0.000000,0.000000,0.000000,0.493782,0.012445,0.502193,-0.122625,-0.224227,-0.001266,-0.000052,0.000004,-0.104720
557.268588,0.000000,14.899109,0.000000,0.201808,0.201808,0.047449,0.000000,0.000000,0.000000,0.000000,0.493782,0.012445,0.488648,-0.140879,-0.225316,-0.001222,-0.000056,0.000002,-0.104720
561.564434,0.000000,15.095166,0.000000,0.202980,0.202980,0.048547,0.000000,0.000000,0.000000,0.000000,0.519947,-0.000826,0.491746,-0.168658,-0.226404,-0.001166,-0.000055,0.000003,-0.104720
565.846067,0.000000,14.857615,0.000000,0.204160,0.204160,0.046871,0.000000,0.000000,0.000000,0.000000,0.519947,-0.000826,0.472612,-0.190457,-0.227470,-0.001110,-0.000054,0.000002,-0.104720
570.104631,0.000000,14.966295,0.000000,0.205350,0.205350,0.047387,0.000000,0.000000,0.000000,0.000000,0.519947,-0.000826,-0.014385,-0.511163,-0.228491,-0.001059,-0.000048,0.000004,-0.104720
574.354367,0.000000,15.073035,0.000000,0.206549,0.206549,0.047886,0.000000,0.000000,0.000000,0.000000,0.519947,-0.000826,-0.020746,-0.545602,-0.229386,-0.000991,-0.000042,0.000004,-0.104720
578.588575,0.000000,14.837672,0.000000,0.207757,0.207757,0.046220,0.000000,0.000000,0.000000,0.000000,0.519947,-0.000826,-0.032834,-0.566173,-0.230157,-0.000933,-0.000036,0.000003,-0.104720
582.793578,0.000000,14.944591,0.000000,0.208973,0.208973,0.046696,0.000000,0.000000,0.000000,0.000000,0.532930,-0.001651,-0.038235,-0.598366,-0.230811,-0.000915,-0.000030,-0.000000,-0.104720
586.986365,0.000000,15.049691,0.000000,0.210198,0.210198,0.047150,0.000000,0.000000,0.000000,0.000000,0.532930,-0.001651,-0.043346,-0.629734,-0.231394,-0.000906,-0.000029,0.000002,-0.104720
591.165771,0.000000,14.984893,0.000000,0.211432,0.211432,0.046532,0.000000,0.000000,0.000000,0.000000,0.532930,-0.001651,-0.051043,-0.652939,-0.231952,-0.000865,-0.000028,0.000003,-0.104720
595.313141,0.000000,14.921733,0.000000,0.212675,0.212675,0.045920,0.000000,0.000000,0.000000,0.000000,0.532930,-0.001651,-0.058350,-0.674945,-0.232492,-0.000820,-0.000027,0.000003,-0.104720
599.445014,0.000000,15.025034,0.000000,0.213926,0.213926,0.046322,0.000000,0.000000,0.000000,0.000000,0.532930,-0.001651,-0.062659,-0.703563,-0.233020,-0.000796,-0.000027,0.000001,-0.104720
603.560561,0.000000,15.043671,0.000000,0.215186,0.215186,0.046189,0.000000,0.000000,0.000000,0.000000,0.508991,0.000746,-0.068153,-0.727422,-0.233590,-0.000740,-0.000030,0.000005,-0.104720
607.644429,0.000000,14.897688,0.000000,0.216455,0.216455,0.045040,0.000000,0.000000,0.000000,0.000000,0.508991,0.000746,-0.076031,-0.742160,-0.234237,-0.000623,-0.000034,0.000007,-0.104720
611.700221,0.000000,14.999968,0.000000,0.217732,0.217732,0.045387,0.000000,0.000000,0.000000,0.000000,0.508991,0.000746,-0.079955,-0.768278,-0.234969,-0.000469,-0.000039,0.000008,-0.104720
615.740398,0.000000,15.100303,0.000000,0.219017,0.219017,0.045704,0.000000,0.000000,0.000000,0.000000,0.508991,0.000746,0.408963,-0.499311,-0.235788,-0.000296,-0.000041,0.000010,-0.104720
619.749648,0.000000,14.873797,0.000000,0.220311,0.220311,0.044043,0.000000,0.000000,0.000000,0.000000,0.508991,0.000746,0.391699,-0.517920,-0.236615,-0.000075,-0.000040,0.000013,-0.104720
623.726343,0.000000,14.974474,0.000000,0.221614,0.221614,0.044319,0.000000,0.000000,0.000000,0.000000,0.527158,-0.009420,0.390195,-0.546588,-0.237417,0.000191,-0.000039,0.000015,-0.104720
627.677706,0.000000,15.073807,0.000000,0.222925,0.222925,0.044564,0.000000,0.000000,0.000000,0.000000,0.527158,-0.009420,0.388869,-0.574515,-0.238200,0.000478,-0.000038,0.000015,-0.104720
631.599539,0.000000,14.930373,0.000000,0.224243,0.224243,0.043360,0.000000,0.000000,0.000000,0.000000,0.527158,-0.009420,0.376595,-0.592164,-0.238970,0.000759,-0.000037,0.000014,-0.104720
635.474679,0.000000,14.949979,0.000000,0.225571,0.225571,0.043090,0.000000,0.000000,0.000000,0.000000,0.527158,-0.009420,0.372133,-0.615225,-0.239735,0.001012,-0.000037,0.000012,-0.104720
639.320602,0.000000,15.048654,0.000000,0.226906,0.226906,0.043247,0.000000,0.000000,0.000000,0.000000,0.527158,-0.009420,0.371504,-0.640925,-0.240501,0.001213,-0.000037,0.000009,-0.104720
643.132044,0.000000,14.987076,0.000000,0.228249,0.228249,0.042455,0.000000,0.000000,0.000000,0.000000,0.539286,-0.020499,0.363811,-0.659107,-0.241273,0.001340,-0.000038,0.000005,-0.104720
646.891296,0.000000,14.927392,0.000000,0.229600,0.229600,0.041648,0.000000,0.000000,0.000000,0.000000,0.539286,-0.020499,-0.241780,0.299308,-0.241989,0.001425,-0.000034,0.000006,-0.104720
650.606627,0.000000,15.026186,0.000000,0.230959,0.230959,0.041697,0.000000,0.000000,0.000000,0.000000,0.539286,-0.020499,-0.248572,0.275844,-0.242660,0.001573,-0.000033,0.000010,-0.104720
654.283384,0.000000,15.044932,0.000000,0.232326,0.232326,0.041257,0.000000,0.000000,0.000000,0.000000,0.539286,-0.020499,-0.255471,0.251801,-0.243305,0.001779,-0.000032,0.000012,-0.104720
657.898099,0.000000,14.908543,0.000000,0.233700,0.233700,0.039938,0.000000,0.000000,0.000000,0.000000,0.539286,-0.020499,-0.262672,0.226372,-0.243933,0.002018,-0.000031,0.000013,-0.104720
661.455213,0.000000,15.007842,0.000000,0.235082,0.235082,0.039843,0.000000,0.000000,0.000000,0.000000,0.539349,-0.014871,-0.268738,0.205462,-0.244549,0.002265,-0.000031,0.000013,-0.104720
664.961843,0.000000,15.105941,0.000000,0.236471,0.236471,0.039676,0.000000,0.000000,0.000000,0.000000,0.539349,-0.014871,-0.274640,0.185095,-0.245159,0.002496,-0.000030,0.000012,-0.104720
668.397879,0.000000,14.894938,0.000000,0.237867,0.237867,0.037848,0.000000,0.000000,0.000000,0.000000,0.539349,-0.014871,-0.281183,0.161947,-0.245768,0.002688,-0.000030,0.000009,-0.104720
671.758282,0.000000,14.995249,0.000000,0.239271,0.239271,0.037558,0.000000,0.000000,0.000000,0.000000,0.539349,-0.014871,0.210229,0.444520,-0.246363,0.002832,-0.000029,0.000007,-0.104720
675.047789,0.000000,15.095003,0.000000,0.240682,0.240682,0.037168,0.000000,0.000000,0.000000,0.000000,0.539349,-0.014871,0.207178,0.421542,-0.246848,0.002964,-0.000023,0.000006,-0.104720
678.251928,0.000000,14.888852,0.000000,0.242099,0.242099,0.035208,0.000000,0.000000,0.000000,0.000000,0.537427,-0.018861,0.193854,0.391280,-0.247245,0.003101,-0.000020,0.000008,-0.104720
681.352918,0.000000,14.991640,0.000000,0.243523,0.243523,0.034633,0.000000,0.000000,0.000000,0.000000,0.537427,-0.018861,0.191558,0.370264,-0.247613,0.003305,-0.000019,0.000010,-0.104720
684.361395,0.000000,15.093819,0.000000,0.244953,0.244953,0.033913,0.000000,0.000000,0.000000,0.000000,0.537427,-0.018861,0.189445,0.349878,-0.247961,0.003555,-0.000018,0.000012,-0.104720
687.253207,0.000000,14.893891,0.000000,0.246390,0.246390,0.031728,0.000000,0.000000,0.000000,0.000000,0.537427,-0.018861,0.177378,0.323622,-0.248294,0.003827,-0.000017,0.000013,-0.104720
690.010118,0.000000,15.000163,0.000000,0.247832,0.247832,0.030715,0.000000,0.000000,0.000000,0.000000,0.537427,-0.018861,0.175861,0.304880,-0.248617,0.004095,-0.000017,0.000012,-0.104720
692.629061,0.000000,15.107106,0.000000,0.249280,0.249280,0.029479,0.000000,0.000000,0.000000,0.000000,0.523764,-0.023922,0.174521,0.286610,-0.248936,0.004339,-0.000017,0.000010,-0.104720
695.083619,0.000000,14.915539,0.000000,0.250734,0.250734,0.026887,0.000000,0.000000,0.000000,0.000000,0.523764,-0.023922,-0.144686,0.763213,-0.249285,0.004585,-0.000021,0.000013,-0.104720
697.352784,0.000000,15.027686,0.000000,0.252192,0.252192,0.025150,0.000000,0.000000,0.000000,0.000000,0.523764,-0.023922,-0.148739,0.750766,-0.249721,0.004895,-0.000025,0.000016,-0.104720
699.414939,0.000000,14.992200,0.000000,0.253655,0.253655,0.022582,0.000000,0.000000,0.000000,0.000000,0.523764,-0.023922,-0.154496,0.731632,-0.250248,0.005249,-0.000030,0.000018,-0.104720
701.228566,0.000000,14.961558,0.000000,0.255122,0.255122,0.019666,0.000000,0.000000,0.000000,0.000000,0.523764,-0.023922,-0.160147,0.713456,-0.250872,0.005628,-0.000035,0.000019,-0.104720
702.761068,0.000000,15.084024,0.000000,0.256592,0.256592,0.016644,0.000000,0.000000,0.000000,0.000000,0.535566,-0.032997,-0.164118,0.702972,-0.251596,0.006013,-0.000040,0.000018,-0.104720
703.962411,0.000000,14.913910,0.000000,0.258065,0.258065,0.012442,0.000000,0.000000,0.000000,0.000000,0.535566,-0.032997,-0.171253,0.679534,-0.252426,0.006387,-0.000045,0.000017,-0.104720
704.776229,0.000000,15.047722,0.000000,0.259541,0.259541,0.008113,0.000000,0.000000,0.000000,0.000000,0.535566,-0.032997,0.331024,0.982880,-0.253365,0.006733,-0.000049,0.000017,-0.104720
705.142683,0.000000,14.890544,0.000000,0.261017,0.261017,0.002850,0.000000,0.000000,0.000000,0.000000,0.535566,-0.032997,0.317242,0.951266,-0.254329,0.007089,-0.000048,0.000018,-0.104720
705.012146,0.000000,15.039317,0.000000,0.262494,0.262494,-0.002584,0.000000,0.000000,0.000000,0.000000,0.535566,-0.032997,0.317269,0.938908,-0.255282,0.007456,-0.000048,0.000018,-0.104720
704.382211,0.000000,14.897994,0.000000,0.263970,0.263970,-0.007665,0.000000,0.000000,0.000000,0.000000,0.576719,-0.041098,0.305281,0.908418,-0.256232,0.007814,-0.000048,0.000017,-0.104720
703.298826,0.000000,15.062024,0.000000,0.265444,0.265444,-0.012434,0.000000,0.000000,0.000000,0.000000,0.576719,-0.041098,0.304611,0.889515,-0.257132,0.008170,-0.000041,0.000019,-0.104720
701.819614,0.000000,14.933868,0.000000,0.266916,0.266916,-0.016095,0.000000,0.000000,0.000000,0.000000,0.576719,-0.041098,0.291698,0.854320,-0.257910,0.008547,-0.000035,0.000019,-0.104720
700.005152,0.000000,15.109304,0.000000,0.268384,0.268384,-0.019859,0.000000,0.000000,0.000000,0.000000,0.576719,-0.041098,0.291727,0.837027,-0.258575,0.008918,-0.000030,0.000018,-0.104720
697.905633,0.000000,14.991288,0.000000,0.269847,0.269847,-0.022406,0.000000,0.000000,0.000000,0.000000,0.576719,-0.041098,0.279784,0.804426,-0.259136,0.009254,-0.000025,0.000016,-0.104720
695.554945,0.000000,14.950738,0.000000,0.271307,0.271307,-0.024738,0.000000,0.000000,0.000000,0.000000,0.576071,-0.044224,0.271353,0.776994,-0.259599,0.009530,-0.000020,0.000012,-0.104720
692.995185,0.000000,15.064400,0.000000,0.272760,0.272760,-0.027284,0.000000,0.000000,0.000000,0.000000,0.576071,-0.044224,0.892097,-0.251070,-0.259984,0.009737,-0.000018,0.000011,-0.104720
690.246869,0.000000,14.955125,0.000000,0.274209,0.274209,-0.028760,0.000000,0.000000,0.000000,0.000000,0.576071,-0.044224,0.875330,-0.271633,-0.260358,0.009949,-0.000018,0.000011,-0.104720
687.330272,0.000000,14.998144,0.000000,0.275651,0.275651,-0.030586,0.000000,0.000000,0.000000,0.000000,0.576071,-0.044224,0.871122,-0.294169,-0.260739,0.010159,-0.000019,0.000010,-0.104720
684.276604,0.000000,15.044700,0.000000,0.277088,0.277088,-0.032260,0.000000,0.000000,0.000000,0.000000,0.576071,-0.044224,0.867319,-0.316144,-0.261134,0.010344,-0.000020,0.000009,-0.104720
681.090625,0.000000,14.940863,0.000000,0.278517,0.278517,-0.033124,0.000000,0.000000,0.000000,0.000000,0.552244,-0.035791,0.851632,-0.334043,-0.261549,0.010482,-0.000021,0.000006,-0.104720
677.787822,0.000000,14.990319,0.000000,0.279940,0.279940,-0.034522,0.000000,0.000000,0.000000,0.000000,0.552244,-0.035791,0.236068,0.643451,-0.261997,0.010561,-0.000024,0.000005,-0.104720
674.387873,0.000000,15.042418,0.000000,0.281356,0.281356,-0.035836,0.000000,0.000000,0.000000,0.000000,0.552244,-0.035791,0.232266,0.625557,-0.262546,0.010660,-0.000030,0.000007,-0.104720
670.888229,0.000000,14.941775,0.000000,0.282765,0.282765,-0.036319,0.000000,0.000000,0.000000,0.000000,0.552244,-0.035791,0.222651,0.602242,-0.263214,0.010781,-0.000036,0.000007,-0.104720
667.300045,0.000000,14.995262,0.000000,0.284166,0.284166,-0.037461,0.000000,0.000000,0.000000,0.000000,0.552244,-0.035791,0.217197,0.578521,-0.263941,0.010946,-0.000036,0.000011,-0.104720
663.639933,0.000000,15.050839,0.000000,0.285559,0.285559,-0.038551,0.000000,0.000000,0.000000,0.000000,0.569986,-0.029686,0.211969,0.555679,-0.264671,0.011169,-0.000037,0.000013,-0.104720
659.901040,0.000000,14.951473,0.000000,0.286945,0.286945,-0.038779,0.000000,0.000000,0.000000,0.000000,0.569986,-0.029686,0.201214,0.528258,-0.265412,0.011422,-0.000037,0.000014,-0.104720
656.093681,0.000000,14.929660,0.000000,0.288323,0.288323,-0.039341,0.000000,0.000000,0.000000,0.000000,0.569986,-0.029686,0.193506,0.504554,-0.266173,0.011682,-0.000039,0.000014,-0.104720
652.239789,0.000000,15.066364,0.000000,0.289693,0.289693,-0.040699,0.000000,0.000000,0.000000,0.000000,0.569986,-0.029686,0.191629,0.486671,-0.266959,0.011926,-0.000040,0.000012,-0.104720
648.322577,0.000000,14.968154,0.000000,0.291055,0.291055,-0.040750,0.000000,0.000000,0.000000,0.000000,0.569986,-0.029686,0.181472,0.462126,-0.267781,0.012130,-0.000042,0.000010,-0.104720
645.101790,0.000000,12.719568,5.350109,0.292409,0.292409,-0.022863,0.000000,0.000000,0.000000,0.000000,0.593156,-0.040769,-0.349558,0.016047,-0.268891,0.012344,-0.000070,0.000011,-0.104720
643.874862,0.000000,10.569760,9.577141,0.293758,0.293758,0.001429,0.000000,0.000000,0.000000,0.000000,0.593156,-0.040769,-0.351754,0.016348,-0.270580,0.012575,-0.000099,0.000012,-0.104720
644.980940,0.000000,8.514640,12.931977,0.295107,0.295107,0.026913,0.000000,0.000000,0.000000,0.000000,0.593156,-0.040769,-0.354704,0.016670,-0.272849,0.012823,-0.000128,0.000013,-0.104720
648.341814,0.000000,6.550215,15.065995,0.296462,0.296462,0.046895,0.000000,0.000000,0.000000,0.000000,0.593156,-0.040769,-0.358413,0.017016,-0.275703,0.013089,-0.000157,0.000014,-0.104720
652.635568,0.000000,4.672558,15.076221,0.297824,0.297824,0.050930,0.000000,0.000000,0.000000,0.000000,0.593156,-0.040769,-0.362887,0.017384,-0.279144,0.013373,-0.000187,0.000015,-0.104720
657.244383,0.000000,2.877832,15.083615,0.299196,0.299196,0.053689,0.000000,0.000000,0.000000,0.000000,0.728739,-0.044136,0.100687,-0.712836,-0.283010,0.013371,-0.000199,-0.000015,-0.104720
662.029988,0.000000,1.162358,14.827674,0.300578,0.300578,0.053152,0.000000,0.000000,0.000000,0.000000,0.728739,-0.044136,-0.008450,-0.746199,-0.287100,0.012833,-0.000209,-0.000041,-0.104720
666.887143,0.000000,0.000000,15.095404,0.301970,0.301970,0.055337,0.000000,0.000000,0.000000,0.000000,0.728739,-0.044136,-0.112553,-0.808665,-0.291352,0.011710,-0.000218,-0.000072,-0.104720
671.743947,0.000000,0.000000,14.846045,0.303372,0.303372,0.053536,0.000000,0.000000,0.000000,0.000000,0.728739,-0.044136,0.320339,-0.646879,-0.295840,0.009944,-0.000230,-0.000104,-0.104720
676.611298,0.000000,0.000000,15.098784,0.304784,0.304784,0.055334,0.000000,0.000000,0.000000,0.000000,0.728739,-0.044136,0.217676,-0.709832,-0.300501,0.007558,-0.000237,-0.000135,-0.104720
681.471362,0.000000,0.000000,14.853176,0.306206,0.306206,0.053491,0.000000,0.000000,0.000000,0.000000,0.921350,0.073356,0.255332,-0.384193,-0.305240,0.004493,-0.000238,-0.000170,-0.104720
686.337670,0.000000,0.000000,15.093597,0.307639,0.307639,0.055199,0.000000,0.000000,0.000000,0.000000,0.921350,0.073356,0.131556,-0.446653,-0.310001,0.000770,-0.000237,-0.000204,-0.104720
691.199780,0.000000,0.000000,14.851325,0.309082,0.309082,0.053413,0.000000,0.000000,0.000000,0.000000,0.921350,0.073356,-0.008871,-0.494311,-0.314760,-0.003698,-0.000239,-0.000242,-0.104720
696.057627,0.000000,0.000000,15.081525,0.310535,0.310535,0.055122,0.000000,0.000000,0.000000,0.000000,0.921350,0.073356,0.241352,-0.750109,-0.319541,-0.008897,-0.000238,-0.000279,-0.104720
700.932018,0.000000,0.000000,14.840208,0.311998,0.311998,0.053344,0.000000,0.000000,0.000000,0.000000,0.921350,0.073356,0.098443,-0.796361,-0.324303,-0.014869,-0.000239,-0.000319,-0.104720
705.790654,0.000000,0.000000,15.059063,0.313471,0.313471,0.054948,0.000000,0.000000,0.000000,0.000000,1.005635,0.367387,0.531737,-0.682802,-0.328963,-0.021552,-0.000226,-0.000350,-0.104720
710.649908,0.000000,0.000000,14.825445,0.314955,0.314955,0.053216,0.000000,0.000000,0.000000,0.000000,1.005635,0.367387,0.358975,-0.740592,-0.333343,-0.028904,-0.000212,-0.000385,-0.104720
715.506560,0.000000,0.000000,15.034122,0.316449,0.316449,0.054777,0.000000,0.000000,0.000000,0.000000,1.005635,0.367387,0.600085,-1.020137,-0.337441,-0.036928,-0.000197,-0.000419,-0.104720
720.378589,0.000000,0.000000,14.800949,0.317953,0.317953,0.052948,0.000000,0.000000,0.000000,0.000000,1.005635,0.367387,0.242179,-0.487664,-0.341233,-0.045682,-0.000182,-0.000456,-0.104720
725.240869,0.000000,0.000000,14.998832,0.319467,0.319467,0.054406,0.000000,0.000000,0.000000,0.000000,1.005635,0.367387,0.481223,-0.766936,-0.344697,-0.055162,-0.000165,-0.000494,-0.104720
730.115833,0.000000,0.000000,14.977362,0.320991,0.320991,0.054292,0.000000,0.000000,0.000000,0.000000,0.995315,0.715967,0.910793,-0.651184,-0.347701,-0.065287,-0.000136,-0.000520,-0.104720
734.980822,0.000000,0.000000,14.957249,0.322526,0.322526,0.054027,0.000000,0.000000,0.000000,0.000000,0.995315,0.715967,0.558063,-0.116792,-0.350150,-0.075955,-0.000108,-0.000547,-0.104720
739.849197,0.000000,0.000000,15.136683,0.324070,0.324070,0.055349,0.000000,0.000000,0.000000,0.000000,0.995315,0.715967,0.804193,-0.401055,-0.352012,-0.087180,-0.000079,-0.000576,-0.104720
744.713341,0.000000,0.000000,14.912042,0.325625,0.325625,0.053757,0.000000,0.000000,0.000000,0.000000,0.995315,0.715967,1.017923,-0.681571,-0.353275,-0.098999,-0.000047,-0.000606,-0.104720
749.572017,0.000000,0.000000,15.085025,0.327190,0.327190,0.054871,0.000000,0.000000,0.000000,0.000000,0.995315,0.715967,0.462190,-0.545722,-0.353904,-0.111432,-0.000015,-0.000638,-0.104720
754.431479,0.000000,0.000000,14.864970,0.328765,0.328765,0.053322,0.000000,0.000000,0.000000,0.000000,0.845902,1.068148,0.906786,-0.424186,-0.353835,-0.124348,0.000024,-0.000653,-0.104720
759.277904,0.000000,0.000000,15.032351,0.330351,0.330351,0.054472,0.000000,0.000000,0.000000,0.000000,0.845902,1.068148,0.764615,-0.497760,-0.352972,-0.137570,0.000064,-0.000669,-0.104720
764.128311,0.000000,0.000000,14.817201,0.331946,0.331946,0.052978,0.000000,0.000000,0.000000,0.000000,0.845902,1.068148,1.213297,-0.378611,-0.351289,-0.151123,0.000105,-0.000687,-0.104720
768.961991,0.000000,0.000000,14.979601,0.333552,0.333552,0.054013,0.000000,0.000000,0.000000,0.000000,0.845902,1.068148,0.666462,-0.228425,-0.348746,-0.165031,0.000149,-0.000705,-0.104720
773.810162,0.000000,0.000000,15.132643,0.335168,0.335168,0.055215,0.000000,0.000000,0.000000,0.000000,0.845902,1.068148,1.349692,-0.753303,-0.345317,-0.179321,0.000194,-0.000725,-0.104720
778.659402,0.000000,0.000000,14.920398,0.336794,0.336794,0.053629,0.000000,0.000000,0.000000,0.000000,0.561831,1.378229,1.234613,0.237082,-0.340983,-0.193824,0.000239,-0.000726,-0.104720
783.497336,0.000000,0.000000,15.068369,0.338430,0.338430,0.054659,0.000000,0.000000,0.000000,0.000000,0.561831,1.378229,1.309429,-0.465966,-0.335726,-0.208331,0.000287,-0.000726,-0.104720
788.339812,0.000000,0.000000,14.860372,0.340076,0.340076,0.053086,0.000000,0.000000,0.000000,0.000000,0.561831,1.378229,0.974449,0.114904,-0.329499,-0.222850,0.000336,-0.000727,-0.104720
793.177898,0.000000,0.000000,15.001992,0.341733,0.341733,0.054103,0.000000,0.000000,0.000000,0.000000,0.561831,1.378229,1.276685,-0.173902,-0.322269,-0.237404,0.000388,-0.000728,-0.104720
798.011902,0.000000,0.000000,14.968429,0.343399,0.343399,0.053854,0.000000,0.000000,0.000000,0.000000,0.561831,1.378229,1.379057,0.183027,-0.313978,-0.251996,0.000441,-0.000732,-0.104720
802.847935,0.000000,0.000000,14.934170,0.345076,0.345076,0.053621,0.000000,0.000000,0.000000,0.000000,0.157868,1.595362,1.526206,0.553605,-0.304708,-0.266435,0.000487,-0.000711,-0.104720
807.674099,0.000000,0.000000,15.065827,0.346763,0.346763,0.054450,0.000000,0.000000,0.000000,0.000000,0.157868,1.595362,1.218083,0.088864,-0.294490,-0.280485,0.000536,-0.000695,-0.104720
812.510506,0.000000,0.000000,14.864437,0.348460,0.348460,0.053013,0.000000,0.000000,0.000000,0.000000,0.157868,1.595362,1.346858,0.455637,-0.283262,-0.294204,0.000587,-0.000676,-0.104720
817.327187,0.000000,0.000000,14.992092,0.350167,0.350167,0.053872,0.000000,0.000000,0.000000,0.000000,0.157868,1.595362,1.280248,0.417655,-0.271002,-0.307534,0.000639,-0.000658,-0.104720
822.157095,0.000000,0.000000,15.112466,0.351884,0.351884,0.054685,0.000000,0.000000,0.000000,0.000000,0.157868,1.595362,1.205872,0.377638,-0.257664,-0.320528,0.000695,-0.000642,-0.104720
826.978062,0.000000,0.000000,14.915994,0.353611,0.353611,0.053267,0.000000,0.000000,0.000000,0.000000,-0.329378,1.670285,0.967868,1.003431,-0.243368,-0.333008,0.000734,-0.000605,-0.104720
831.791051,0.000000,0.000000,15.033660,0.355348,0.355348,0.054063,0.000000,0.000000,0.000000,0.000000,-0.329378,1.670285,0.949058,0.988674,-0.228269,-0.344709,0.000776,-0.000564,-0.104720
836.610317,0.000000,0.000000,14.992926,0.357096,0.357096,0.053726,0.000000,0.000000,0.000000,0.000000,-0.329378,1.670285,0.914688,0.958980,-0.212311,-0.355579,0.000821,-0.000524,-0.104720
841.419304,0.000000,0.000000,14.953588,0.358853,0.358853,0.053364,0.000000,0.000000,0.000000,0.000000,-0.329378,1.670285,1.060731,0.252283,-0.195405,-0.365700,0.000870,-0.000489,-0.104720
